VOG	Allomyces_arbuscula_Burma_1F	Allomyces_javanicus_California_12	Allomyces_macrogynus_ATCC_38327	Anaeromyces_robustus_v1.0	Batrachochytrium_dendrobatidis_JAM81_v1.0	Blastocladiella_britannica_v1.0	Blyttiomyces_helicus_single-cell_v1.0	Blyttiomyces_sp	Boothiomyces_macroporosum_PLAUS21	Borealophlyctis_nickersoniae_WJD170	Caecomyces_churrovis_A_v1.0	Catenaria_anguillulae_PL171_v2.0	Caulochytrium_protostelioides_ATCC_52028_single-cell_v1.0	Caulochytrium_protostelioides_ATCC_52028_v1.0	Chytridium_lagenaria_Arg66_v1.0	Chytriomyces_hyalinus_ARG085	Chytriomyces_hyalinus_ARG121	Chytriomyces_hyalinus_JEL0117	Chytriomyces_hyalinus_JEL0176	Chytriomyces_hyalinus_JEL0345	Chytriomyces_hyalinus_JEL632_v1.0	Chytriomyces_sp._MP_71_v1.0	Cladochytrium_polystomum_WB228_v1.0	Cladochytrium_replicatum_JEL714_v1.0	Cladochytrium_tenue_C_tenue	Dinochytrium_kinnereticum_KLL_TL_06062013	Entophlyctis_helioformis_JEL805_v1.0	Entophlyctis_luteolus_JEL0120	Entophlyctis_luteolus_JEL0129	Entophlyctis_sp	Fimicolochytrium_jonesii_JEL569_v1.0	Gaertneriomyces_semiglobifer_Barr_43_v1.0	Gaertneriomyces_sp	Geranomyces_michiganensis_JEL0563	Geranomyces_variabilis_JEL0379	Geranomyces_variabilis_JEL0389	Geranomyces_variabilis_JEL0566	Geranomyces_variabilis_JEL0567	Geranomyces_variabilis_JEL559_v1.0	Globomyces_pollinis-pini_Arg68_v1.0	Gonapodya_prolifera_v1.0	Gorgonomyces_haynaldii_MP57_v1.0	Homolaphlyctis_polyrhiza_JEL142_v1.0	Hyaloraphidium_curvatum_SAG235-1_v1.0	Irineochytrium_annulatum_JEL0729	Kappamyces_sp	Lobulomyces_angularis_JEL0522	Lobulomyces_sp	Neocallimastix_californiae_G1_v1.0	Nowakowskiella_sp	Obelidium_mucronatum_JEL802_v1.0	Paranamyces_uniporus_JEL0695	Paraphysoderma_sedebokerense_JEL0847	Paraphysoderma_sedebokerense_JEL821_v1.0	Pecoramyces_ruminatium_C1A	Phlyctochytrium_bullatum_JEL0754	Phlyctochytrium_planicorne_JEL0388	Physocladia_obscura_JEL0513	Piromyces_finnis_v3.0	Piromyces_sp._E2_v1.0	Podochytrium_sp	Polychytrium_aggregatum_JEL109_v1.0	Powellomyces_hirtus_BR81_v1.0	Quaeritorhiza_haematococci_JEL0916	Rhizoclosmatium_globosum_JEL800_v1.0	Rhizoclosmatium_hyalinus_JEL0917	Rhizophlyctis_rosea_JEL0318	Rhizophlyctis_rosea_JEL0764	Rhizophydium_sp	Siphonaria_sp	SmithFen_BAUOG	Spizellomyces_punctatus_DAOM_BR117	Thoreauomyces_humboldtii_JEL0095	Triparticalcar_arcticum_BR59_v1.0	Unknown_unknown_JEL0888
NCVOG0451				scaffold_378	scaffold_4	scaffold_287	NODE_3272		NODE_3128_length_1194_cov_211.264100	NODE_257_length_27271_cov_14.638486					scaffold_183	NODE_1069_length_5039_cov_7.415155	NODE_221_length_43300_cov_10.090253	NODE_11258_length_989_cov_8.799342	NODE_396_length_21044_cov_4.681833	NODE_518_length_6991_cov_6.962540	scaffold_52	scaffold_15	scaffold_373	scaffold_63	NODE_379_length_14727_cov_64.391468	NODE_4357_length_684_cov_10.215815	scaffold_97		NODE_29_length_131418_cov_9.531456	NODE_1241_length_1329_cov_3.302716	scaffold_13	scaffold_27	NODE_38_length_136462_cov_14.617989	NODE_33_length_249778_cov_12.302430	NODE_154_length_33443_cov_27.771114	NODE_20_length_461068_cov_36.420203	NODE_23_length_288636_cov_22.953739	NODE_10_length_656155_cov_22.316606	scaffold_18	scaffold_243	scaffold_126	scaffold_9	scaffold_2640		NODE_1739_length_6394_cov_15.175558	NODE_403_length_7873_cov_26.017445	NODE_6_length_287573_cov_6.588797	NODE_2251_length_2441_cov_75.480541	scaffold_135	NODE_2291_length_2100_cov_10.485912	scaffold_12	NODE_2687_length_2416_cov_3.997435	NODE_746_length_5397_cov_26.730263	scaffold_39		NODE_812_length_15831_cov_5.478989	NODE_112_length_91943_cov_9.832461	NODE_2554_length_5883_cov_17.493283	scaffold_18	scaffold_352	NODE_4857_length_1406_cov_10.027840	scaffold_32	scaffold_20	NODE_1260_length_10364_cov_27.801303	scaffold_359	NODE_6591_length_1349_cov_7.025157	NODE_379_length_25526_cov_50.805218	NODE_159_length_88648_cov_5.593230	NODE_7323_length_1123_cov_10.440727	NODE_328_length_27516_cov_4.204563		Supercontig_1	NODE_117_length_37532_cov_41.788808		NODE_962_length_8747_cov_81.949250
NCVOG0465				scaffold_883																																									NODE_3868_length_1098_cov_12.380999																														
NCVOG0486	NODE_126_length_58910_cov_20.447538	NODE_1860_length_6279_cov_15.916317	Supercontig_18	scaffold_83	scaffold_15	scaffold_24	NODE_7468		NODE_156_length_7067_cov_272.759514	NODE_59_length_46387_cov_15.409523	scaffold_547	scaffold_2	scaffold_4822	scaffold_206	scaffold_77			NODE_17530_length_634_cov_6.543986						scaffold_52	NODE_164_length_21821_cov_34.612997	NODE_181_length_45724_cov_6.390387	scaffold_198		NODE_21_length_155032_cov_9.382079	NODE_17_length_154536_cov_4.459481	scaffold_6	scaffold_27	NODE_7_length_784547_cov_16.104383	NODE_24_length_285625_cov_12.808183	NODE_6_length_416142_cov_14.063836	NODE_10_length_694861_cov_37.111414	NODE_3_length_1074072_cov_22.587369	NODE_6_length_837164_cov_22.480544	scaffold_2	scaffold_54	scaffold_1	scaffold_5	scaffold_915	scaffold_21	NODE_2040_length_4899_cov_20.587930	NODE_9_length_50876_cov_12.138487			scaffold_1114	NODE_122_length_66953_cov_9.278351	scaffold_161	NODE_48_length_137158_cov_5.741620	NODE_298_length_10252_cov_25.519410	scaffold_18	d_7180000085233	NODE_441_length_28888_cov_8.730163	NODE_28_length_206709_cov_9.993486	NODE_1684_length_8283_cov_32.839122	scaffold_47	scaffold_15		scaffold_9	scaffold_6	NODE_477_length_19302_cov_35.413264	scaffold_10	NODE_23163_length_416_cov_12.035398	NODE_593_length_19497_cov_107.811020	NODE_34_length_211890_cov_5.764569	NODE_1408_length_1840_cov_23.505956	NODE_1547_length_9537_cov_3.926850		Supercontig_13	NODE_62_length_50401_cov_36.990303	scaffold_7	NODE_15732_length_713_cov_25.658805
NCVOG0493																																												scaffold_2																															
NCVOG0496																																																	scaffold_323																										
NCVOG0503																							scaffold_203																		scaffold_9									NODE_49655_length_155_cov_25.717949																									
NCVOG0504				scaffold_320																											scaffold_56											scaffold_13																	scaffold_86	scaffold_145		scaffold_42		NODE_4603_length_2509_cov_23.130345					NODE_109_length_71212_cov_8.375919						
NCVOG0517	NODE_59_length_147763_cov_20.819286		Supercontig_21	scaffold_456	scaffold_91	scaffold_131			NODE_903_length_2533_cov_191.279723			scaffold_15			scaffold_45			NODE_1678_length_3146_cov_7.156729			scaffold_34	scaffold_375	scaffold_162	scaffold_71			scaffold_5		NODE_246_length_35026_cov_14.527655	NODE_228_length_35061_cov_5.608335	scaffold_56	scaffold_9	NODE_15_length_512759_cov_15.568696	NODE_1_length_893300_cov_12.597769			NODE_6_length_634111_cov_22.703863	NODE_3_length_908072_cov_22.624130	scaffold_6	scaffold_248	scaffold_25	scaffold_7	scaffold_1658	scaffold_1	NODE_1514_length_7674_cov_16.320521	NODE_1120_length_3033_cov_22.178620		NODE_485_length_13007_cov_103.934261		NODE_147_length_25637_cov_22.682160	scaffold_112		NODE_639_length_6099_cov_26.545168	scaffold_11		NODE_685_length_19262_cov_5.829033	NODE_1_length_429590_cov_9.408551	NODE_1777_length_8031_cov_15.561981	scaffold_9	scaffold_57	NODE_4304_length_1659_cov_8.542984	scaffold_308	scaffold_29	NODE_4603_length_2509_cov_23.130345	scaffold_139	NODE_5197_length_1574_cov_5.323313	NODE_3305_length_1139_cov_1024.950094	NODE_402_length_33945_cov_5.569653	NODE_2265_length_1393_cov_27.893617					scaffold_4	
NCVOG0522				scaffold_8	scaffold_14		NODE_2211		NODE_19_length_61911_cov_201.517547					scaffold_155	scaffold_86		NODE_270_length_34083_cov_10.106334		NODE_336_length_24819_cov_4.667529	NODE_1267_length_2614_cov_8.938510	scaffold_39	scaffold_68	scaffold_232	scaffold_58			scaffold_124				scaffold_28	scaffold_3				NODE_19_length_486861_cov_36.913487	NODE_1_length_1433616_cov_22.521251	NODE_1_length_1224173_cov_22.694847	scaffold_3		scaffold_1		scaffold_1335	scaffold_29	NODE_1922_length_5414_cov_20.650740	NODE_4879_length_686_cov_25.528736				NODE_116_length_30133_cov_24.254658		NODE_2387_length_2849_cov_3.374098				NODE_507_length_26106_cov_5.760075	NODE_218_length_47530_cov_9.665985		scaffold_5	scaffold_52		scaffold_9	scaffold_21		scaffold_27			NODE_135_length_99863_cov_5.925721	NODE_921_length_4302_cov_14.299645			Supercontig_1	NODE_88_length_41691_cov_34.312034	scaffold_2	
NCVOG0529																																																NODE_1258_length_5149_cov_69.921136																											
NCVOG0531	NODE_27_length_242551_cov_20.722865	NODE_738_length_13934_cov_14.936350	Supercontig_45		scaffold_8				NODE_616_length_3107_cov_163.727723			scaffold_31	scaffold_111	scaffold_12				NODE_31_length_36819_cov_5.469218						scaffold_84		NODE_3021_length_1081_cov_8.876494	scaffold_157		NODE_577_length_7200_cov_9.237821		scaffold_41	scaffold_28		NODE_53_length_169611_cov_12.645056	NODE_60_length_143916_cov_13.828677	NODE_27_length_353278_cov_36.900634	NODE_69_length_105706_cov_21.994812	NODE_28_length_317182_cov_48.523663	scaffold_14	scaffold_2		scaffold_4	scaffold_246	scaffold_12	NODE_2_length_266500_cov_9.326042				scaffold_196	NODE_6963_length_892_cov_40.250307	scaffold_47	NODE_5_length_288254_cov_5.750504	NODE_441_length_7957_cov_26.764086			NODE_677_length_19641_cov_6.024075	NODE_288_length_29700_cov_18.148466		scaffold_4	scaffold_70			scaffold_24	NODE_5181_length_2041_cov_2.305499	scaffold_44	NODE_5967_length_1442_cov_11.594139			NODE_497_length_7957_cov_28.921193	NODE_2179_length_5938_cov_7.642894		Supercontig_3	NODE_721_length_12469_cov_35.034861	scaffold_12	
NCVOG0541					scaffold_7		NODE_7569			NODE_246_length_27538_cov_14.359929			scaffold_280	scaffold_19	scaffold_90									scaffold_68	NODE_639_length_10746_cov_35.833818		scaffold_66		NODE_316_length_25925_cov_9.809656			scaffold_4	NODE_3_length_1048457_cov_16.008489								scaffold_52	scaffold_2	scaffold_122	scaffold_29	NODE_504_length_19840_cov_21.363710							NODE_75_length_107390_cov_5.490099					NODE_47_length_167527_cov_9.438832	NODE_696_length_13556_cov_17.955486						NODE_4249_length_2861_cov_27.343391		NODE_21895_length_441_cov_3.549451			NODE_1127_length_3803_cov_17.206924			Supercontig_5	NODE_515_length_16585_cov_35.996244		
NCVOG0542																		NODE_6774_length_1520_cov_5.278586																																																NODE_6506_length_1361_cov_2.899533									
NCVOG0549																																													NODE_4327_length_760_cov_13.600293																														
NCVOG0552																																																NODE_2592_length_1958_cov_81.097289																				NODE_1046_length_2663_cov_4.645012							
NCVOG0562																NODE_366_length_21929_cov_8.445314																																																											
NCVOG0564									NODE_6872_length_697_cov_218.198387																																				NODE_2535_length_3460_cov_12.596216																														
NCVOG0566																																													NODE_2643_length_3146_cov_21.076246			NODE_4529_length_340_cov_77.855513					NODE_348_length_9415_cov_23.344613																NODE_2272_length_1389_cov_21.849085				NODE_1915_length_1935_cov_22.666846		
NCVOG0580				scaffold_385										scaffold_375									scaffold_55	scaffold_74																						NODE_4879_length_686_cov_25.528736							NODE_348_length_9415_cov_23.344613						scaffold_16	scaffold_380		scaffold_39							NODE_13_length_67239_cov_24.797817						
NCVOG0585				scaffold_492					NODE_8392_length_602_cov_141.565714	NODE_935_length_12535_cov_13.670413	scaffold_1387																															scaffold_1			NODE_2108_length_4648_cov_14.387880		NODE_107_length_71877_cov_6.765975	NODE_12_length_63115_cov_90.241093	scaffold_9	NODE_103_length_34534_cov_24.769104								NODE_5377_length_2235_cov_30.900834	scaffold_12	scaffold_14				NODE_374_length_21483_cov_35.348314	scaffold_17	NODE_7491_length_1223_cov_7.312391	NODE_3305_length_1139_cov_1024.950094		NODE_6057_length_1291_cov_8.948929				NODE_599_length_14547_cov_38.379959		
NCVOG0594																																																																NODE_3029_length_4436_cov_55.864418											
NCVOG0603				scaffold_183					NODE_12772_length_410_cov_203.438438														scaffold_3								scaffold_15	scaffold_15	NODE_7_length_784547_cov_16.104383		NODE_259_length_3029_cov_13.431233							scaffold_20				NODE_74_length_19736_cov_25.011801			scaffold_202	NODE_7440_length_834_cov_35.338177		NODE_178_length_64198_cov_5.722634	NODE_73_length_20267_cov_24.414958		d_7180000058698	NODE_373_length_32422_cov_5.753316						scaffold_14		NODE_1968_length_6953_cov_31.853258					NODE_264_length_12100_cov_26.391666				NODE_598_length_14566_cov_37.276348	scaffold_16	NODE_186_length_16045_cov_39.404058
NCVOG0604											scaffold_39																																						scaffold_21										scaffold_16																
NCVOG0605		NODE_27_length_84580_cov_27.899909					NODE_1096		NODE_623_length_3091_cov_125.200398	NODE_2219_length_4767_cov_13.806183		scaffold_5	scaffold_59	scaffold_375	scaffold_80	NODE_116_length_74109_cov_9.105022	NODE_226_length_41063_cov_10.492192		NODE_2305_length_1701_cov_5.411330	NODE_109_length_74087_cov_6.080989	scaffold_72			scaffold_5		NODE_991_length_4927_cov_11.031753	scaffold_20		NODE_298_length_28228_cov_9.399879	NODE_608_length_8944_cov_4.206834	scaffold_47	scaffold_20	NODE_23_length_345656_cov_15.214171		NODE_92_length_89598_cov_13.919594	NODE_18_length_558056_cov_36.479147		NODE_20_length_465832_cov_22.406667	scaffold_99	scaffold_124							NODE_154_length_52074_cov_6.636325	NODE_490_length_12904_cov_64.624932		NODE_1578_length_3203_cov_28.467370	scaffold_76	NODE_83_length_99660_cov_5.811574	NODE_5912_length_704_cov_21.897927	scaffold_28		NODE_167_length_49602_cov_5.928218	NODE_252_length_38386_cov_9.350753	NODE_4675_length_2862_cov_23.363016	scaffold_62	scaffold_415		scaffold_28	scaffold_24		scaffold_94			NODE_600_length_15368_cov_6.055654	NODE_64_length_23177_cov_29.781126	NODE_369_length_26373_cov_4.487717		Supercontig_4	NODE_1564_length_3438_cov_26.367748	scaffold_29	NODE_381_length_12506_cov_41.011103
NCVOG0613	NODE_96_length_88949_cov_20.257471	NODE_253_length_23311_cov_17.363046	Supercontig_19	scaffold_1	scaffold_2	scaffold_224			NODE_17610_length_230_cov_77.222222		scaffold_197	scaffold_16	scaffold_1769	scaffold_165		NODE_15_length_209442_cov_8.734669		NODE_5995_length_1647_cov_6.834500	NODE_1_length_319668_cov_5.091774	NODE_1005_length_3323_cov_9.355823	scaffold_168				NODE_570_length_11636_cov_28.224414				NODE_11_length_176731_cov_9.602726	NODE_6_length_211651_cov_4.707521										scaffold_650		scaffold_6	scaffold_866		NODE_47_length_64775_cov_9.153266	NODE_912_length_3886_cov_23.965083			scaffold_290	NODE_2853_length_1648_cov_8.760025		NODE_60_length_124787_cov_3.387058	NODE_6187_length_660_cov_32.686106					NODE_5297_length_2294_cov_10.306270	scaffold_90	scaffold_173				NODE_171_length_30796_cov_34.660471	scaffold_52	NODE_7131_length_1271_cov_4.772194		NODE_211_length_71370_cov_5.747661	NODE_296_length_11405_cov_21.361582					scaffold_5	
NCVOG0620									NODE_8091_length_619_cov_1756.594096																																				NODE_3259_length_1880_cov_17.536031																			NODE_1309_length_10098_cov_34.646442											
NCVOG0621																						scaffold_43																																							NODE_325_length_21137_cov_5.521083														
NCVOG0632																				NODE_222_length_30872_cov_5.464199																																																							
NCVOG0637																																																	scaffold_13																										
NCVOG0640																																																NODE_3113_length_1474_cov_30.602004																											
NCVOG0644				scaffold_35																																																							scaffold_5													Supercontig_2			
NCVOG0646																																																																			NODE_3521_length_907_cov_21.240964						NODE_1196_length_6244_cov_31.711367		
NCVOG0647																															scaffold_56																																									Supercontig_19			
NCVOG0651									NODE_6699_length_711_cov_212.684543																							scaffold_8																				NODE_134_length_75596_cov_5.650088																	NODE_25_length_15524_cov_22.960122						
NCVOG0652	NODE_16_length_317468_cov_20.937040	NODE_11873_length_411_cov_17.446108	Supercontig_12	scaffold_105	scaffold_30	scaffold_306			NODE_3015_length_1225_cov_193.645470	NODE_596_length_17047_cov_12.869063	scaffold_23	scaffold_70		scaffold_84	scaffold_19	NODE_1765_length_2169_cov_7.546845	NODE_1130_length_4043_cov_10.740545	NODE_3333_length_2306_cov_8.124271	NODE_1396_length_3845_cov_5.757431	NODE_9733_length_285_cov_15.048077	scaffold_26	scaffold_222	scaffold_532	scaffold_118	NODE_7513_length_256_cov_31.581006	NODE_218_length_41316_cov_11.593482	scaffold_100		NODE_506_length_10208_cov_9.933690	NODE_1067_length_1825_cov_10.500000	scaffold_3	scaffold_11	NODE_11_length_587177_cov_15.544386	NODE_72_length_110800_cov_12.625290	NODE_136_length_45149_cov_14.397165	NODE_45_length_137010_cov_37.024077	NODE_17_length_335998_cov_22.635408	NODE_9_length_662911_cov_22.059612	scaffold_41	scaffold_46		scaffold_7	scaffold_1796	scaffold_5	NODE_292_length_26214_cov_9.688335	NODE_6_length_57648_cov_24.716646			scaffold_122	NODE_524_length_6866_cov_33.546178	scaffold_19	NODE_3156_length_1909_cov_3.159934	NODE_1243_length_3096_cov_23.661809		c_7180000058143	NODE_21_length_95317_cov_12.055040		NODE_4579_length_2940_cov_13.486553	scaffold_64	scaffold_464	NODE_8619_length_635_cov_6.677419		scaffold_17	NODE_4936_length_2225_cov_25.004655	scaffold_143	NODE_1869_length_2687_cov_3.550192	NODE_428_length_23493_cov_57.372267	NODE_75_length_143493_cov_5.831107	NODE_2113_length_1172_cov_28.825571	NODE_13_length_84393_cov_4.180713		Supercontig_4	NODE_814_length_10711_cov_68.657796	scaffold_21	NODE_4266_length_3765_cov_29.194685
NCVOG0657				scaffold_75																			scaffold_57								scaffold_56												scaffold_1897			NODE_4879_length_686_cov_25.528736													scaffold_3	scaffold_82		scaffold_9					NODE_3305_length_1139_cov_1024.950094				NODE_7	Supercontig_2			
NCVOG0660																																																NODE_1573_length_3888_cov_39.606927																											
NCVOG0663		NODE_1_length_536061_cov_26.819963		scaffold_179					NODE_2297_length_1469_cov_175.020833		scaffold_839			scaffold_69		NODE_2260_length_1305_cov_13.334691	NODE_1882_length_1233_cov_12.509516	NODE_8193_length_1308_cov_9.742486	NODE_2065_length_2054_cov_9.494183	NODE_1674_length_1997_cov_12.562500	scaffold_182	scaffold_854											NODE_38_length_136462_cov_14.617989							scaffold_129						NODE_749_length_4743_cov_23.361552			scaffold_119	NODE_5744_length_1076_cov_41.682683	scaffold_531	NODE_92_length_94713_cov_5.623325	NODE_93_length_18120_cov_24.482902		c_7180000093377			NODE_282_length_18827_cov_18.078556		scaffold_247	NODE_793_length_11208_cov_5.540113		scaffold_36		scaffold_241	NODE_6440_length_1371_cov_7.821484			NODE_2278_length_2351_cov_14.074318	NODE_5682_length_588_cov_4.555773		Supercontig_10			
NCVOG0666				scaffold_87																																																							scaffold_29	scaffold_52															
NCVOG0669					scaffold_3				NODE_4436_length_950_cov_212.373425	NODE_2024_length_5400_cov_13.222055			scaffold_113	scaffold_48		NODE_294_length_28904_cov_9.083012	NODE_859_length_6596_cov_10.796901	NODE_33570_length_361_cov_14.000000	NODE_904_length_6916_cov_5.232198	NODE_705_length_4961_cov_11.041564	scaffold_63	scaffold_942	scaffold_148	scaffold_18	NODE_1368_length_5301_cov_28.582312	NODE_176_length_47474_cov_6.195877			NODE_299_length_28223_cov_9.184147	NODE_247_length_33169_cov_4.343225	scaffold_21	scaffold_3	NODE_40_length_120144_cov_15.711719	NODE_3_length_607984_cov_12.710118	NODE_52_length_151205_cov_13.696154	NODE_1_length_1080013_cov_36.967135	NODE_35_length_235943_cov_22.496078		scaffold_2			scaffold_1	scaffold_878	scaffold_12		NODE_3661_length_904_cov_24.801693	NODE_167_length_50211_cov_6.849264	NODE_1123_length_5882_cov_53.442377		NODE_503_length_7150_cov_21.053443	scaffold_51	NODE_2441_length_2765_cov_3.146577	NODE_15_length_54241_cov_28.149617				NODE_30_length_206178_cov_11.928962	NODE_2311_length_6445_cov_19.374843			NODE_2060_length_4128_cov_10.585041	scaffold_91	scaffold_2	NODE_2198_length_6293_cov_28.715412	scaffold_351	NODE_7094_length_1276_cov_5.190992		NODE_75_length_143493_cov_5.831107	NODE_1406_length_1845_cov_24.067308	NODE_2547_length_4550_cov_7.758104		Supercontig_8			NODE_8799_length_1846_cov_17.737140
NCVOG0670									NODE_1681_length_1756_cov_216.260870	NODE_109_length_37346_cov_15.613835								NODE_21_length_50739_cov_4.937034							NODE_391_length_14450_cov_41.598414																				NODE_234_length_29776_cov_20.641032			NODE_399_length_15431_cov_71.575746		NODE_419_length_8243_cov_28.121724								NODE_1099_length_10933_cov_8.294860								NODE_31_length_36014_cov_3.563709	NODE_1205_length_10126_cov_46.561548			NODE_540_length_22012_cov_4.051014			NODE_1634_length_3089_cov_31.962151		NODE_831_length_9288_cov_32.066117
NCVOG0679				scaffold_456					NODE_903_length_2533_cov_191.279723						scaffold_5								scaffold_162				scaffold_323				scaffold_56								scaffold_6	scaffold_22	scaffold_4				NODE_1188_length_9955_cov_17.230006				scaffold_4								NODE_1_length_429590_cov_9.408551			scaffold_123					scaffold_139		NODE_3305_length_1139_cov_1024.950094	NODE_338_length_43078_cov_6.961489	NODE_699_length_5555_cov_22.949252					scaffold_1	
NCVOG0680																															scaffold_56																																												
NCVOG0683						scaffold_399															scaffold_275										scaffold_37																																scaffold_39												
NCVOG0689						scaffold_178	NODE_8398		NODE_2876_length_1263_cov_118.739460				scaffold_2700	scaffold_270							scaffold_7		scaffold_57	scaffold_74			scaffold_447			NODE_662_length_7610_cov_3.880127	scaffold_56								scaffold_11	scaffold_482			scaffold_1455			NODE_4879_length_686_cov_25.528736	NODE_9_length_232806_cov_6.738352	NODE_2592_length_1958_cov_81.097289		NODE_804_length_5166_cov_12.196306	scaffold_47		NODE_348_length_9415_cov_23.344613				NODE_68_length_128822_cov_9.396761		scaffold_8	scaffold_9		scaffold_45	scaffold_24	NODE_4603_length_2509_cov_23.130345	scaffold_12			NODE_1046_length_2663_cov_4.645012	NODE_2272_length_1389_cov_21.849085			Supercontig_3		scaffold_29	
