VOG	Allomyces_arbuscula_Burma_1F	Allomyces_javanicus_California_12	Allomyces_macrogynus_ATCC_38327	Anaeromyces_robustus_v1.0	Batrachochytrium_dendrobatidis_JAM81_v1.0	Blastocladiella_britannica_v1.0	Blyttiomyces_helicus_single-cell_v1.0	Blyttiomyces_sp	Boothiomyces_macroporosum_PLAUS21	Borealophlyctis_nickersoniae_WJD170	Caecomyces_churrovis_A_v1.0	Catenaria_anguillulae_PL171_v2.0	Caulochytrium_protostelioides_ATCC_52028_single-cell_v1.0	Caulochytrium_protostelioides_ATCC_52028_v1.0	Chytridium_lagenaria_Arg66_v1.0	Chytriomyces_hyalinus_ARG085	Chytriomyces_hyalinus_ARG121	Chytriomyces_hyalinus_JEL0117	Chytriomyces_hyalinus_JEL0176	Chytriomyces_hyalinus_JEL0345	Chytriomyces_hyalinus_JEL632_v1.0	Chytriomyces_sp._MP_71_v1.0	Cladochytrium_polystomum_WB228_v1.0	Cladochytrium_replicatum_JEL714_v1.0	Cladochytrium_tenue_C_tenue	Dinochytrium_kinnereticum_KLL_TL_06062013	Entophlyctis_helioformis_JEL805_v1.0	Entophlyctis_luteolus_JEL0120	Entophlyctis_luteolus_JEL0129	Entophlyctis_sp	Fimicolochytrium_jonesii_JEL569_v1.0	Gaertneriomyces_semiglobifer_Barr_43_v1.0	Gaertneriomyces_sp	Geranomyces_michiganensis_JEL0563	Geranomyces_variabilis_JEL0379	Geranomyces_variabilis_JEL0389	Geranomyces_variabilis_JEL0566	Geranomyces_variabilis_JEL0567	Geranomyces_variabilis_JEL559_v1.0	Globomyces_pollinis-pini_Arg68_v1.0	Gonapodya_prolifera_v1.0	Gorgonomyces_haynaldii_MP57_v1.0	Homolaphlyctis_polyrhiza_JEL142_v1.0	Hyaloraphidium_curvatum_SAG235-1_v1.0	Irineochytrium_annulatum_JEL0729	Kappamyces_sp	Lobulomyces_angularis_JEL0522	Lobulomyces_sp	Neocallimastix_californiae_G1_v1.0	Nowakowskiella_sp	Obelidium_mucronatum_JEL802_v1.0	Paranamyces_uniporus_JEL0695	Paraphysoderma_sedebokerense_JEL0847	Paraphysoderma_sedebokerense_JEL821_v1.0	Pecoramyces_ruminatium_C1A	Phlyctochytrium_bullatum_JEL0754	Phlyctochytrium_planicorne_JEL0388	Physocladia_obscura_JEL0513	Piromyces_finnis_v3.0	Piromyces_sp._E2_v1.0	Podochytrium_sp	Polychytrium_aggregatum_JEL109_v1.0	Powellomyces_hirtus_BR81_v1.0	Quaeritorhiza_haematococci_JEL0916	Rhizoclosmatium_globosum_JEL800_v1.0	Rhizoclosmatium_hyalinus_JEL0917	Rhizophlyctis_rosea_JEL0318	Rhizophlyctis_rosea_JEL0764	Rhizophydium_sp	Siphonaria_sp	SmithFen_BAUOG	Spizellomyces_punctatus_DAOM_BR117	Thoreauomyces_humboldtii_JEL0095	Triparticalcar_arcticum_BR59_v1.0	Unknown_unknown_JEL0888
NCVOG2980	3.3e-18	5.2e-26	4.7e-19	1.1e-18	8.1e-25	8.3e-22	3.2e-45		1e-24	3.4e-62	2.3e-18	3.4e-32	2e-19	1.1e-18	3.2e-48	8.8e-33	9.8e-21	1.2e-30	3.6e-31	9.4e-22	1.9e-22	3.8e-24	1.1e-27		9.6e-19	1.8e-49	2.4e-23		1.1e-30	1.4e-29	7.3e-18	2.4e-36	4.7e-33	6.7e-15	6.1e-14	5.3e-15	2.8e-15	6.9e-16	2.4e-17	4.6e-14		6.8e-29	1.1e-15	1.3e-18	2e-31	2.1e-44			7.3e-18	4.6e-14	7.7e-25	4.5e-24	1.3e-16	6.8e-21	4.1e-23	5.3e-70	2.2e-47	1.8e-27	7.9e-19	1.6e-19	1.4e-27	2.5e-43	1.6e-16		2e-24	2.8e-15		8.2e-76	6.2e-51	1.9e-33		4.9e-37	1.3e-24	2e-31	1.2e-35
NCVOG2983																																												1.1e-20																															
NCVOG2997																																																																1.9e-13											
NCVOG3000			7.2e-15	1.9e-23	6.5e-11	3.2e-17	2.6e-12					3.2e-11		2.2e-12							3e-20	1.7e-12	6.7e-12	3.5e-14			8.6e-13						5.5e-11	7.1e-11		3.3e-12			1.6e-12	1.8e-13		4.9e-16		2.1e-12		1.2e-11			4.4e-22		1.3e-22								5e-19	3.5e-13		2.2e-19	5.3e-12		1.6e-15				2.5e-22					2.6e-11	
NCVOG3007	7e-21	9.2e-16		1e-20			3.1e-12													1.3e-17																													1.9e-16						6.1e-12																				
NCVOG3009											5.3e-17																																						2.7e-17						6.6e-14																				
NCVOG3042				2.6e-14																																																							9.5e-11																
NCVOG3057																																																																			1.8e-12								
NCVOG3063																															1.1e-14													2.9e-11																									1.3e-11						
NCVOG3078							8.3e-22		3.2e-13						4e-11										9.6e-11	3.3e-12																								2.3e-17		4e-16		1.3e-14		1.2e-12								4.9e-14											
NCVOG3085							3.6e-14													3.8e-11																																																							
NCVOG3089																																													2e-16																														
NCVOG3091																																															3.8e-12	1.8e-12														1.2e-12													
NCVOG3092									1.4e-16							6.3e-18					6.1e-12									8.1e-12							4e-11		1.2e-11													3.2e-18																	9.9e-15						
NCVOG3095																																																6.4e-14																											
NCVOG4001				1e-38	7e-13				2.2e-11	1.3e-15								1.8e-32				7.8e-12	1.5e-24	3.1e-13		1.2e-15			4.1e-17	3.9e-14	5e-14	2.4e-18									1.7e-18	2.1e-16		5.2e-17	7.9e-12		6e-11	6.8e-17	4.8e-36	2.4e-13	2.2e-23	1.7e-13		1.8e-20	8.2e-11	1.1e-15	8.3e-21	8.7e-12	2.8e-31	2e-34	9.4e-17	5.8e-18		2.6e-36	3.1e-25	7.6e-24			1.2e-19	5.3e-15		8.6e-13		3.5e-14	4.2e-12
NCVOG4006																																																				8.9e-12																							
NCVOG4008																																																												3.6e-12															
NCVOG4010																																																																									1.9e-11		
NCVOG4016																																													4.1e-54																														
NCVOG4019																						1.5e-15																																																1.4e-13					
NCVOG4020														3.2e-11				6e-13														7.7e-15												5.6e-13	1.9e-35				2.6e-12							1e-11			8e-14					2.8e-18					8.2e-11						
NCVOG4022		1.7e-15	2.1e-11			1.3e-11				8e-23		6.6e-11		3.3e-12				4.3e-11								1.5e-12					2.4e-12	5.1e-14												3.2e-14	6.7e-13					6.4e-14								7e-21										2.1e-17	7.3e-17						
NCVOG4023																																												1.9e-12	4.7e-13																														
NCVOG4024					2.6e-23				3.8e-92																																			4.5e-52																									3e-37						
NCVOG4035																																																3e-12																											
NCVOG4036																																													3.4e-14			3.2e-12																									3e-11		
NCVOG4045	1.1e-13	6.6e-15	4.1e-14			5e-11			1.9e-23									2e-15			1.6e-11	1e-12							5.2e-12	4.4e-11	1.6e-13											6.4e-22		2.9e-29							6.1e-12	1e-13	5.2e-20					4.5e-16			1e-18				5.5e-12	2.1e-16			5.4e-34	4.6e-17					3.5e-11
NCVOG4051																																																1.3e-15																											
NCVOG4065																																																																									6.2e-12		
NCVOG4069											1.7e-24									7.3e-12																											7.3e-12	4.8e-13	5.6e-14						9.6e-15	3.5e-11											1.7e-16		1.3e-11	9.7e-11				2.7e-15	
NCVOG4072																																													3.2e-13																														
NCVOG4074																																																2.6e-11																											
NCVOG4078																																												2e-11																															
NCVOG4081																																																													4.8e-12								2.6e-15						
NCVOG4085																																												2e-12																															
NCVOG4089																																													5.7e-13																														
NCVOG4098																																																																			1.6e-19								
NCVOG4104				6.3e-14																																													3e-17										1e-17	2.2e-15															
NCVOG4105	1.2e-41	7.6e-41	1e-42	9.3e-24	5.7e-110	4.2e-140	3.9e-21		2.5e-83	3.2e-21	1.8e-116	5.5e-159	8e-106	3.4e-110	3.3e-29	1.3e-20	8.3e-21	1.4e-42	3e-21	2e-21	2.2e-22	1.9e-29	1.9e-24	1.5e-21	6.9e-82	7e-33	1.1e-62		1.4e-64	5.8e-67	9.3e-117	1.4e-78	1.7e-63	3.4e-36	1.2e-34	1.6e-37	2.9e-36	1.4e-36	4e-38	5.2e-37	1.5e-25	2.9e-47	6.1e-30	2e-62	2.1e-34	1.2e-79	5.3e-11		3.7e-128	4.8e-21	6.4e-31	4.4e-42	5.6e-42	8.6e-41	4.7e-32	3.8e-55	1.7e-20	6.6e-29	1.3e-24	1e-24	1.2e-30	4.8e-46	1.1e-43	1.4e-41	2.3e-65	2.3e-31	3e-20	2.9e-67	2.7e-146	1.9e-39		1.5e-24	6.9e-70	4.8e-98	2.6e-35
NCVOG4108				5.3e-13					4.7e-15																																								1.8e-14										6.9e-13	1.9e-15							3.7e-34		2.1e-11	6e-13					
NCVOG4109				1.5e-15					7.3e-12	1.5e-12																						7.9e-11													5.9e-12				2.5e-13											3.3e-12									3.5e-11						
NCVOG4111				1.6e-11					1.2e-13																						3.5e-15	3.3e-18	3.2e-15																6.5e-11											7.4e-12				5.6e-15					1.2e-12	1.1e-12					
NCVOG4112									2.9e-23																																																																		
NCVOG4113							2.2e-11																9e-22																								5.6e-15	1.7e-15		1.9e-11																									
NCVOG4115									2.7e-14	4.4e-16	6.8e-12															2e-16					2.7e-11	5.1e-11								2.5e-11	2.4e-11								3.9e-11		9.5e-12					2.8e-12			7.4e-13					2.5e-19											
NCVOG4116				3.9e-25	4.4e-13				4.7e-15	6.7e-31								2.4e-11					3.7e-14			2.3e-12			1.2e-11	7.4e-12	3.3e-21	1.9e-20	1.7e-24	6.3e-11						2.5e-17	2e-16	3.1e-12			1.3e-24	4.2e-11		4.4e-33	4.9e-16	1.1e-14	2.4e-16	1.6e-13	4.1e-16					7.8e-17	9.4e-15	1.1e-20		2e-15	5.2e-14	4.4e-36	2.7e-13	1.4e-14	9.4e-36	7.4e-16	9.4e-17			2.3e-19			
NCVOG4118				6.4e-13																																													3.6e-15										5.5e-15	1.6e-11															
NCVOG4121				1.1e-13						2.5e-16								2.8e-11					4.4e-12							1.9e-11		2.5e-11																1.8e-22	6.2e-15	1.4e-12				1.2e-11				3.6e-17	1.2e-13	4.8e-12				2.6e-15			1.8e-32		9e-11				1.2e-19		
NCVOG4122	3.1e-17	2.3e-17		4.3e-40	2.8e-22	4e-22	7.2e-14	3.6e-15	5.7e-25	1.9e-47		2.1e-18			3.9e-25	3.2e-16	9.4e-14	3.3e-15	8.3e-16	1.9e-16	4.1e-20		1.3e-42	5.2e-32	2.4e-23	2.5e-20	2.9e-19		4.6e-26	3.4e-24	9.9e-28	1.2e-52	1e-59	1.2e-19	1.1e-14	4.3e-27	9.3e-21	6.7e-22	1.9e-23	2.8e-41	1.7e-36	2.7e-34	7.4e-17	5.1e-11	1.2e-13	2.1e-23	3.9e-15	1.5e-33	4.1e-42	9.8e-22	3.4e-28	3.1e-23	6e-25	6.1e-30		5.2e-15	2.5e-25	1.2e-26	1.2e-38	2.5e-41	2.9e-18	8.2e-28	5.7e-35	4.2e-52	2e-19	4.2e-16	9.6e-34	4.6e-37	4.8e-25	1.2e-20		3.7e-31	5.4e-25		4e-27
NCVOG4123					9.2e-15						1.5e-11																		4e-13			2.2e-16	4e-11					5.6e-11										2.3e-18																7.8e-18				2.4e-15	6.4e-11						
NCVOG4129											2.8e-17																													2.4e-11									3.5e-17										6.3e-12										4.4e-19						
NCVOG4134	7.7e-41	1.7e-41	1.3e-41	1.8e-38	1.4e-27	6.2e-22			3.4e-27		4e-37	4.1e-23	8.8e-34	8.8e-39		4e-11	8.2e-11	3.7e-16		3.8e-27	1e-12	1.8e-11		2.1e-13	7.9e-28		7.2e-15		6e-11	2.8e-15	3.1e-31	2.3e-36	3.8e-25	1.2e-25	1.2e-27	5.5e-25	1.1e-24	2.3e-24	2.4e-28	4.3e-11		7.7e-58			6.3e-56	1.2e-32			2.2e-29		5.8e-18	6.7e-36	1.6e-20		7.5e-38			1.6e-13	2.9e-38	3.6e-40	2.7e-23	3.8e-12	7e-44	2.8e-38	8e-19	1.8e-21			5.1e-32	8e-24		2.2e-25	1.2e-42	9.9e-30	
NCVOG4147																																										1.3e-14																															4.3e-46		
NCVOG4154	9.3e-12		2.9e-20	8.5e-23	2.1e-12	3.4e-13	2.6e-12					2.9e-12			3.6e-11	7.2e-13	7.5e-13		1.4e-14		7.7e-25	6.2e-13	1.5e-17	4.4e-12			2.2e-17	3.6e-14				1.6e-13							4.2e-11	2.9e-18	1.7e-15		1.6e-14	1.5e-16			4.2e-14	4e-16		6.4e-12	9.1e-12			7.8e-14			2.6e-18		5.7e-15	4.1e-25		2e-14	7e-11		3.2e-17	9.7e-13	2.6e-16		1.2e-12		9.1e-16	7.5e-14	3e-11	9.3e-32	
NCVOG4155				2.9e-14																																																																							
NCVOG4159										5.3e-49										1.7e-46									1.5e-32	6.4e-16	8.2e-41																											1.1e-31																	
NCVOG4162																																															1.8e-11	4.4e-14																											
NCVOG4163																															2.7e-11																																												
NCVOG4165																																													1.5e-11																														
NCVOG4166																																																	4.5e-13																										
NCVOG4170	1.1e-19	7e-23	1.3e-20	4.7e-20		8.2e-19			2e-13	7.5e-17	3e-20	3.5e-21		1.6e-18		7.8e-30	4.6e-18	4.2e-21	8.6e-30	6.4e-28	1.2e-19	1e-11	2.1e-17		1.5e-24		1.9e-18		1.3e-14	2.2e-15	6.8e-20	7.2e-21	1.3e-18	2.1e-18	7.8e-18	2.4e-18	6.8e-18	7.9e-18	2.4e-19			2.7e-21	1.6e-17	1.5e-25	6.2e-48				1.5e-20	1.7e-11	4.1e-11	1.8e-32			5.8e-28			2.3e-13	7.5e-21	1e-20	2e-30		2.3e-19	1e-25	9.4e-21	8.3e-21		3.2e-12	4.4e-25	2.7e-28			3e-33	3.3e-18	5.2e-20
NCVOG4184				1.7e-12			1.5e-12																								1e-10																												5.2e-13										1.6e-11						
NCVOG4187																																										9.1e-14																																	
NCVOG4206																																																																			2.6e-12								
NCVOG4219										1.9e-20																																		5.3e-17						4.6e-13																1.3e-11		3.9e-11							
NCVOG4221																																																																			1.8e-31								
NCVOG4241				1.1e-17		1.3e-12					8.4e-16	1.9e-12			4.9e-16	5e-12	2.3e-15			6.3e-12	3e-11			8.8e-17								1.1e-17				3.3e-11				3.7e-13	7.5e-13								4.6e-22		1.1e-15				1.9e-16				2.5e-20	2e-17			2.2e-12						3.1e-15						
NCVOG4251																																															1.2e-34	3.3e-35		5.8e-19														1.9e-24											
NCVOG4270																																													8.5e-11													6.8e-14															2.3e-13		
NCVOG4274													4.1e-11	3.6e-11		2.8e-11	2e-14		5.7e-11	5.4e-14	2.6e-12	7.9e-12							6.7e-25	3.4e-26										3.9e-11												1.1e-11						3.9e-14								4.5e-14			1.2e-11	7e-17					
NCVOG4292																															4.8e-14																																												
NCVOG4295										1.4e-12																																																																	
NCVOG4297																																													3.9e-11																														
NCVOG4301																																																8.8e-21																											
NCVOG4324	1.1e-43	8.8e-26	9.7e-45		5.9e-23	1.7e-29			3.5e-19		3.5e-14	3.6e-17	2e-25	5.9e-51		1.8e-13	7.7e-14	8e-41	8.6e-14	4.2e-14	7.1e-16	4e-12	3e-53		2.2e-21	2.1e-14	4.9e-14		2.5e-28	4.9e-26	2.8e-23	4.5e-20	3.6e-24	5.3e-23	9.6e-23	2.9e-23	8.2e-23	9.9e-23	2.9e-24	5.1e-17	3.8e-25	2e-14	1.2e-21	4.2e-37	1.3e-12		4.6e-13	3.4e-13		4.3e-24	1.7e-12	3.2e-42	5.9e-22	5.7e-26		1.8e-15	3.3e-11	1.8e-21			4.8e-24		1.6e-25		3.7e-51	6.5e-38			1.4e-28	1.6e-16		5.7e-18	5.1e-23	1.2e-33	
NCVOG4331				3.6e-11																																														4.9e-13																	2e-15								
NCVOG4343	5.2e-13		5.9e-13																																													2.5e-11																											
NCVOG4344			2.1e-12	8e-36	2.8e-13				1.6e-12	2.6e-17					1.7e-11		3.1e-11	7.2e-26	3.8e-11		7.9e-12		2.3e-21	2.4e-19	9.5e-12	6.1e-21	4.7e-15		6.5e-18	4.5e-21		4e-14	3.8e-11		2.5e-12	2.7e-11	3e-11	6.9e-13	2e-14	1e-14	1.4e-14	1.6e-23	4e-16		4.3e-19	2.6e-13	4.2e-11		1.1e-28	2.9e-12	1.6e-15	7.2e-16	1e-11	6.1e-17		6e-19	3e-23	3.6e-27	3e-24	3e-26	2.5e-14	1.2e-14		1.7e-23	6.2e-24	2e-17			3.6e-14	1.3e-14					1.4e-16
NCVOG4345																								9.6e-37																																																			
NCVOG4352																																													1.6e-17																														
NCVOG4357										5.7e-46	2.4e-38	6.7e-30			5e-25	4.1e-28	4.5e-29	8.2e-38	1.8e-28	7.5e-29	4.9e-30	8e-27	9.6e-29	2e-26	1.8e-27	5.7e-32	4.1e-35					2.1e-22	8e-22							4.4e-18	6e-13	1.9e-23			2.8e-20	2e-16			6.7e-39	2.4e-49	3.1e-36	1.9e-34		3.3e-16	1.2e-39	2.5e-45	5.3e-30		2.2e-38	5.1e-40	1.2e-39		1e-25	2e-19	1.6e-31	8.1e-35	2.5e-21	1.9e-20	4.6e-49	1.2e-36		1.1e-36		2.4e-22	2.4e-38
NCVOG4371				2.2e-11					1.7e-13																																								3.1e-15										1.8e-13	6.1e-13				8.7e-15					4.6e-13						
NCVOG4372				5.7e-12																										4.8e-12																			5.7e-13										5.2e-14	6.4e-12															
NCVOG4382																																																																											6.3e-13
NCVOG4396										1.4e-11																																		1.6e-26																									4.9e-11						
NCVOG4414				9e-12	1.3e-11					6.4e-14														9.7e-11		5.1e-15				4.7e-11	8e-14	1.9e-12	3e-13							3.2e-12	4e-12	2.7e-12							2.1e-13	1.1e-15	3.2e-12								6.5e-12	1.2e-13				2.7e-14		5.8e-11		4.6e-11	8.3e-15	1.3e-13		3.4e-13			
NCVOG4416				4.3e-13	2.1e-11				1.1e-16	3.3e-14													5.3e-11	9.2e-15		2.6e-11					1.5e-17	3.9e-17	2.5e-14							9e-16		1.5e-18			2.8e-28						7.5e-13		4.5e-12					1.1e-11			1e-11	7.2e-12		2.7e-30				1.5e-16	1.1e-13				4.1e-12		
NCVOG4418										1.6e-12																						4.4e-14																		1e-13		1.5e-13	7.2e-11																1.6e-12						
NCVOG4419				9.1e-15						1e-15															7.6e-11							2e-16	4e-16							1.8e-11	7.5e-14								4.2e-13		8.8e-11								1.2e-13	4.7e-13				8e-20				2e-14	4.6e-14			7.2e-14			
NCVOG4420																																																												3e-11															
NCVOG4421										1.1e-18					8.2e-14	5.9e-17							7.6e-13	4.4e-11		9e-13			1.1e-13	4.9e-12	6.9e-13	1.1e-15	3e-15							1.7e-12					3.5e-17				8.5e-12	1.9e-13	7.1e-13		7.2e-11	1e-12						1.7e-11	1.9e-11	2.5e-13	4.2e-11	1.9e-15				4.5e-17	1.3e-13			8.1e-13			
NCVOG4422				6.1e-14					1.4e-14	3.4e-17					4.8e-16										9.2e-11		5.7e-13		6e-11	7.5e-14		6.5e-14	1.5e-19							7.1e-16	1.3e-12		3.5e-13						2.2e-12		4.6e-11		1.9e-11				7.9e-17		7.9e-13	4.3e-11		3.9e-11		4.9e-15				9.3e-19	1.6e-13						
NCVOG4423				2.2e-15	2.1e-17				6.9e-21	1.6e-17					4.7e-16								3.4e-18	2.4e-12	8.3e-13	6.6e-16			2.2e-18	1.9e-18	1.5e-24	7.4e-27	1.8e-21						1.3e-11	6.5e-20	3.7e-18	5.4e-20	1.6e-14		1.1e-13	6.6e-15			2.3e-18	2.2e-16	5.3e-14	1.2e-15	4.3e-18	3.1e-13			1.1e-11		5e-13	1.1e-15	1.6e-13	9.6e-20	6.4e-18	8.7e-12	5.7e-12	3.7e-12	7.9e-15	2.7e-14	3.7e-19	4.3e-12		6.3e-20			
NCVOG4430				8.3e-12																																													1.9e-12											1.2e-11															
NCVOG4431			6.3e-11	5.2e-15					1.5e-12						8.8e-12									2.1e-14							1.4e-22										2e-13									1.4e-11									9.2e-15	1.9e-15					2.5e-11		2.6e-13					1.1e-14		6.2e-13	
NCVOG4444										2.6e-14																							1.7e-12																															2.8e-11				7.4e-11							
NCVOG4445				8.5e-24	1.1e-15				9.6e-21	1.4e-30					7.9e-13	6.6e-13	2.4e-14		6e-14		1.8e-15		1.3e-12	1.1e-16		4.7e-15			2e-14	8.5e-16	3.2e-16	3.2e-34	2e-36	1.2e-11		8.7e-11			9.7e-13	2e-29	1.3e-28	3.4e-16	2.6e-13		4.7e-11	1.8e-12			1.5e-26	1.5e-32	1.1e-26	6.3e-15	7.6e-19	3.4e-12		2.5e-11	2.2e-12	1.1e-21	3.5e-22	9.4e-22		2.8e-26	1.8e-19	5.5e-36	3.1e-12	6.4e-14	4.5e-19	1.4e-25	1.9e-31	3.5e-20		4.1e-17	2.2e-11		3.1e-11
NCVOG4447																							1.2e-14																			1.5e-14		3.8e-18								7e-21												2.6e-11					1.1e-12						
NCVOG4462				1.4e-18														2.6e-16					1.6e-15						3.3e-17	2.7e-18		5.1e-11									7.1e-11	2.1e-13			1.6e-18				3.6e-24	3.6e-11	1.4e-11	3.9e-13		1.7e-13				3.6e-18	1.8e-20	3.4e-19		6.7e-13	1e-10	6e-14	2.5e-14	4e-17			1.2e-16	8.2e-20					
NCVOG4467				8.2e-11																																				4e-11		4e-13							5.2e-11											7.9e-14															
NCVOG4468				2.2e-13					5.9e-14																																				1.9e-12			1.4e-15	1e-15										3.4e-11	1.5e-15				2.8e-12			2.2e-22						2.5e-11		
NCVOG4477			1.8e-12	1.2e-15			4.8e-11							8e-14									5.5e-15	3e-18	7.4e-13		2.9e-13		2.5e-12			3.7e-13											5.1e-12			5.5e-13			7e-23	2.4e-14								5.7e-11	9.1e-19	1e-15		3.7e-18			1.3e-11			4.7e-13	1.9e-14		4.8e-11				
NCVOG4487			1.1e-12						2.3e-20			8.3e-14		6.8e-14																	1.2e-11			9.7e-14	1.6e-14	6.1e-13	1.1e-15	3e-14	3.3e-13	9.2e-12		1.9e-11			5.9e-11	9.7e-12		1.9e-19		8.2e-16								1.3e-20					8.4e-14						3.5e-19			2.1e-11	4.9e-15		
NCVOG4493																																																1.9e-19										5.3e-13															4.3e-13		
NCVOG4494	6.8e-14	3.9e-15	2.1e-13	4.9e-43	3.7e-18	1.7e-14	4e-17		3.3e-14	4.8e-28	5e-41	2.1e-19	3.2e-14	7.2e-22	2.1e-13	3.6e-14	2.1e-21	2.1e-19	9e-18	1.4e-19	2.5e-21	1.5e-22	5.6e-15	2.5e-14	3e-21	1.3e-14	4.3e-21		1.5e-21	6.4e-22	5.6e-21	1.9e-20	4.6e-18	3.8e-13	5e-13	1.3e-15	3.6e-14	2.5e-15	7.4e-17	6.6e-30	7.9e-14	1.5e-22	1.5e-22	1.8e-19	9.2e-31	1.3e-26	6.4e-13	9.6e-14	3.5e-44	2e-18	5e-23	3.9e-17	1e-14	1.2e-12	9.6e-23	3.7e-13	5.5e-11	4.7e-25	1.2e-44	6e-40	4.4e-16	5.1e-34	1.5e-20	9.7e-27	9.6e-25	8.8e-20	9.3e-20	5.4e-18	1.3e-32	5.6e-24		1.6e-23	1e-14	4.1e-16	2.8e-17
NCVOG4496																																																																			6.7e-14								
NCVOG4498												5.5e-11		8.5e-13			7.1e-13																															7e-17				3.1e-11																							
NCVOG4499						8.8e-11								3.9e-14									3.2e-11	3.9e-11			3.1e-14																															6.4e-20				8.9e-11			5.5e-12										
NCVOG4502														7.6e-11																																		2.5e-38																											
NCVOG4504			3.4e-11											1.3e-14																						6.9e-12			2.5e-11				9e-12																						4.1e-11										
NCVOG4505									3.5e-14					9.2e-12									5.1e-11									7e-11																		8.1e-15								5.1e-17															1.7e-13		
NCVOG4507														1.3e-13																																		9.2e-32																											
NCVOG4511	2e-15		3.7e-13	1.7e-12		8.9e-14					2.9e-11	9.1e-16		5.4e-17	9.7e-13		9.8e-11				1.6e-15	2.7e-13	2.2e-18	5.7e-13			4.7e-15				3.8e-12								4.8e-13		8.8e-15										3.2e-11		9.2e-12	1.2e-12	1.1e-11				1.4e-16	1.2e-11		1.9e-16	1.1e-14						2.6e-13		1.9e-11	1.3e-14		1.3e-14	
NCVOG4517																																													9.4e-21																														
NCVOG4518		3.2e-19	2.2e-27						1.1e-15			9.1e-18			2.6e-12			1.9e-17								9.6e-15			1e-24	1.3e-29	1.7e-13										8e-12	3.3e-20	1e-18		3.8e-22	1.1e-19	1.3e-11	1.2e-11	2.1e-15			2.7e-15	6.3e-19	2.1e-15							7.4e-12		4.9e-27	4.4e-13		2.9e-13			6.4e-17	3.1e-28		1.1e-11	1.1e-14	1.2e-27	
NCVOG4520									1.5e-14																																							1.3e-30										1.3e-13																	
NCVOG4522	1.3e-17	7.4e-16	1.1e-18	8.2e-15	3.1e-18	1.3e-35	2.2e-19		3.5e-26	7.8e-45	7.5e-14	3.5e-20	2.9e-14	2.9e-40		1.9e-33	1.8e-23	1e-23	4.1e-34	1.1e-28	7.1e-23	2.2e-21	4.6e-32	1.7e-17	9.6e-16	1.5e-20	5.5e-18		1.7e-23	2e-24	1.1e-17	8.7e-21	5.6e-18	5.4e-16	8.5e-17	7.4e-17	2.7e-16	2.8e-16	9.5e-18	2.9e-11		4.6e-27		2.2e-13	1.7e-52	2.1e-28	6.7e-19	3.6e-20	1.5e-14		5.9e-19	1.7e-56	1.5e-25	1.1e-19	2e-16	5.7e-25	2.4e-18	9.9e-21	2.1e-15	6.5e-16	1.8e-17	9.3e-44	1.1e-18	6.3e-26	1.5e-20	2.2e-25	3.5e-17	7.4e-23	4.5e-26	7.9e-25		5.6e-18	3.3e-28	3.1e-18	7.4e-20
NCVOG4523	4.3e-38	1.5e-20	2.6e-26	8.1e-11	9.8e-29	5.4e-15	3.2e-30		9.5e-29		8.7e-11	2.6e-42	1.9e-26	1.8e-51	6.9e-29	1.8e-25	5.8e-29	7.9e-22	8.4e-21	6.9e-47	9.8e-18	3.5e-35	5e-31	1.1e-14	1.1e-22	2e-34	4.1e-14		4e-31	3.2e-33		6.2e-30	2.5e-27	1.1e-27	5.3e-27	3e-27	1.3e-26	5.9e-27	1.7e-28	6.6e-32	1.5e-12	1e-11	1.9e-34	4.7e-27	7.4e-20	1.6e-47	1.6e-13	6.4e-15		1.1e-16	2.2e-28	4.5e-29	4.4e-30	3.9e-21		3.6e-30	9.5e-30	1.7e-32	3.8e-15	8.6e-12	4.4e-29	2.9e-23	1.2e-25	2.5e-18	1.4e-21	1.6e-19	7.2e-20	7e-17	1.5e-41	5.8e-26		4e-14	3.1e-19	2.9e-15	1.3e-27
NCVOG4524																																		1.8e-11																	3.3e-14																								
NCVOG4533	5e-12			9.7e-12												4.7e-17	4.1e-12		6.7e-16	1.1e-17	9.1e-16										4.1e-13														9.1e-23				1.2e-12			6.9e-18										7.5e-11													
NCVOG4535														2.5e-12																															1.9e-11			3.6e-21																											
NCVOG4540																																																9.1e-13																											
NCVOG4543																																																3e-11																											
NCVOG4550										1e-14																																																																	
NCVOG4556														3.2e-11																															2.9e-11													6.2e-30				8.3e-11											2.2e-14		
NCVOG4561						1.2e-11					1.4e-13	1.7e-14		4.6e-16	2.7e-11						1e-15	4.4e-11	6.5e-20	5.1e-12										6.4e-11			6.8e-11		2.1e-11							2.3e-11			7.7e-12		1.3e-12				7.8e-15					3.9e-13		9.2e-11	1.9e-13											3.5e-12	
NCVOG4564																																																										5.3e-11																	
NCVOG4566	3.8e-11		3.7e-12	2e-22	2.4e-13				4.3e-16			2e-13		7.1e-15						3.1e-14	2.1e-11		1.8e-17	5.6e-11			2.3e-13				2.8e-16	5.6e-11								6e-15		8.1e-12							2.7e-14		6.3e-15		1.3e-11		7.4e-12				1.7e-19	3e-18		8.8e-13			6.4e-17				3.1e-18	7.8e-11		1.9e-11	3.3e-11		
